,Cluster_11,Cluster_7
4135,0,3
4136,0,3
4137,0,3
4138,0,3
4139,0,3
4140,0,3
4141,0,3
4142,0,3
4143,0,3
4144,0,3
4145,0,3
4146,0,3
4147,0,3
4148,0,3
4149,0,3
4150,0,3
4151,0,3
4152,0,3
4153,0,3
4154,0,3
4155,0,3
4156,0,3
4157,0,3
4158,0,3
4159,0,3
4160,0,3
4161,0,3
4162,0,3
4163,0,3
4164,0,3
4165,0,3
4166,0,3
4167,0,3
4168,0,3
4169,0,3
4170,0,3
4171,0,3
4172,0,3
4173,0,3
4174,0,3
4175,0,3
4176,0,3
4177,0,3
4178,0,3
4179,0,3
4180,0,3
4181,0,3
4182,0,3
4183,0,3
4184,0,3
4185,0,3
4186,0,3
4187,4,0
4188,4,0
4189,4,0
4190,8,0
4191,8,0
4192,8,2
4193,8,2
4194,8,2
4195,3,2
4196,3,2
4197,3,2
4198,3,5
4199,6,5
4200,6,5
4201,6,5
4202,1,4
4203,1,4
4204,10,4
4205,10,6
4206,9,6
4207,9,6
4208,9,6
4209,9,6
4210,9,6
4211,2,6
4212,2,6
4213,2,1
4214,2,1
4215,7,1
4216,7,1
4217,7,1
4218,7,1
4219,7,1
4220,7,3
4221,0,3
4222,0,3
4223,0,3
4224,0,3
4225,0,3
4226,0,3
4227,0,3
4228,0,3
4229,0,3
4230,0,3
4231,0,3
4232,0,3
4233,0,3
4234,0,3
4235,0,3
4236,0,3
4237,0,3
4238,0,3
4239,0,3
4240,0,3
4241,0,3
4242,0,3
4243,0,3
4244,0,3
4245,0,3
4246,0,3
4247,0,3
4248,0,3
4249,0,3
4250,0,3
4251,0,3
4252,0,3
4253,0,3
4254,0,3
4255,0,3
4256,0,3
4257,0,3
4258,4,0
4259,4,0
4260,4,0
4261,4,0
4262,4,0
4263,4,0
4264,4,0
4265,4,0
4266,4,0
4267,4,0
4268,4,0
4269,4,0
4270,4,0
4271,4,0
4272,4,0
4273,4,0
4274,4,0
4275,4,0
4276,4,0
4277,4,0
4278,4,0
4279,4,0
4280,4,0
4281,4,0
4282,4,0
4283,4,0
4284,4,0
4285,4,0
4286,4,0
4287,4,0
4288,4,0
4289,4,0
4290,4,0
4291,4,0
4292,4,0
4293,4,0
4294,4,0
4295,4,0
4296,4,0
4297,4,0
4298,4,0
4299,4,0
4300,4,0
4301,4,0
4302,4,0
4303,4,0
4304,4,0
4305,4,0
4306,4,0
4307,4,0
4308,4,0
4309,0,3
4310,0,3
4311,0,3
4312,0,3
4313,0,3
4314,0,3
4315,0,3
4316,0,3
4317,0,3
4318,0,3
4319,0,3
4320,0,3
4321,0,3
4322,0,3
4323,0,3
4324,0,3
4325,0,3
4326,0,3
4327,0,3
4328,0,3
4329,0,3
4330,0,3
4331,0,3
4332,0,3
4333,0,3
4334,0,3
4335,0,3
4336,0,3
4337,0,3
4338,0,3
4339,0,3
4340,0,3
4341,0,3
4342,0,3
4343,0,3
4344,0,3
4345,0,3
4346,0,3
4347,0,3
4348,0,3
4349,0,3
4350,0,3
4351,0,3
4352,0,3
4353,0,3
4354,0,3
4355,0,3
4356,0,3
4357,0,3
4358,0,3
4359,0,3
4360,0,3
4361,0,3
4362,0,3
4363,0,3
4364,0,3
4365,0,3
4366,0,3
4367,0,3
4368,0,3
4369,0,3
4370,0,3
4371,0,3
4372,0,3
4373,0,3
4374,4,0
4375,4,0
4376,4,0
4377,5,0
4378,5,5
4379,5,5
4380,6,5
4381,6,5
4382,6,5
4383,6,5
4384,1,4
4385,1,4
4386,10,4
4387,10,6
4388,9,6
4389,9,6
4390,9,6
4391,9,6
4392,2,6
4393,2,1
4394,2,1
4395,2,1
4396,7,1
4397,7,1
4398,7,1
4399,7,1
4400,7,3
4401,7,3
4402,0,3
4403,0,3
4404,0,3
4405,0,3
4406,0,3
4407,0,3
4408,0,3
4409,0,3
4410,0,3
4411,0,3
4412,0,3
4413,0,3
4414,0,3
4415,0,3
4416,0,3
4417,0,3
4418,0,3
4419,0,3
4420,0,3
4421,0,3
4422,0,3
4423,0,3
4424,0,3
4425,0,3
4426,0,3
4427,0,3
4428,0,3
4429,0,3
4430,0,3
4431,0,3
4432,0,3
4433,0,3
4434,0,3
4435,0,3
4436,0,3
4437,0,3
4438,0,3
4439,0,3
4440,4,3
4441,4,0
4442,4,0
4443,4,0
4444,4,0
4445,4,0
4446,4,0
4447,4,0
4448,4,0
4449,4,0
4450,4,0
4451,4,0
4452,4,0
4453,4,0
4454,4,0
4455,4,0
4456,4,0
4457,4,0
4458,4,0
4459,4,0
4460,4,0
4461,4,0
4462,4,0
4463,4,0
4464,4,0
4465,4,0
4466,4,0
4467,4,0
4468,4,0
4469,4,0
4470,4,0
4471,4,0
4472,4,0
4473,4,0
4474,4,0
4475,4,0
4476,4,0
4477,4,0
4478,4,0
4479,4,0
4480,4,0
4481,4,0
4482,4,0
4483,4,0
4484,4,0
4485,4,0
4486,4,0
4487,4,0
4488,0,3
4489,0,3
4490,0,3
4491,0,3
4492,0,3
4493,0,3
4494,0,3
4495,0,3
4496,0,3
4497,0,3
4498,0,3
4499,0,3
4500,0,3
4501,0,3
4502,0,3
4503,0,3
4504,0,3
4505,0,3
4506,0,3
4507,0,3
4508,0,3
4509,0,3
4510,0,3
4511,0,3
4512,0,3
4513,0,3
4514,0,3
4515,0,3
4516,0,3
4517,0,3
4518,0,3
4519,0,3
4520,0,3
4521,0,3
4522,0,3
4523,0,3
4524,0,3
4525,0,3
4526,0,3
4527,0,3
4528,0,3
4529,0,3
4530,0,3
4531,0,3
4532,0,3
4533,0,3
4534,0,3
4535,0,3
4536,0,3
4537,0,3
4538,0,3
4539,0,3
4540,0,3
4541,0,3
4542,0,3
4543,0,3
4544,0,3
4545,0,3
4546,0,3
4547,0,3
4548,0,3
4549,0,3
4550,0,3
4551,4,0
4552,4,0
4553,4,0
4554,4,0
4555,8,0
4556,8,2
4557,8,2
4558,8,2
4559,3,2
4560,3,2
4561,3,2
4562,3,5
4563,6,5
4564,6,5
4565,6,5
4566,1,4
4567,1,4
4568,10,4
4569,10,6
4570,9,6
4571,9,6
4572,9,6
4573,9,6
4574,9,6
4575,2,6
4576,2,6
4577,2,1
4578,2,1
4579,7,1
4580,7,1
4581,7,1
4582,7,1
4583,7,1
4584,7,3
4585,0,3
4586,0,3
4587,0,3
4588,0,3
4589,0,3
4590,0,3
4591,0,3
4592,0,3
4593,0,3
4594,0,3
4595,0,3
4596,0,3
4597,0,3
4598,0,3
4599,0,3
4600,0,3
4601,0,3
4602,0,3
4603,0,3
4604,0,3
4605,0,3
4606,0,3
4607,0,3
4608,0,3
4609,0,3
4610,0,3
4611,0,3
4612,0,3
4613,0,3
4614,0,3
4615,0,3
4616,0,3
4617,0,3
4618,0,3
4619,0,3
4620,0,3
4621,0,3
4622,4,3
4623,4,0
4624,4,0
4625,4,0
4626,4,0
4627,4,0
4628,4,0
4629,4,0
4630,4,0
4631,4,0
4632,4,0
4633,4,0
4634,4,0
4635,4,0
4636,4,0
4637,4,0
4638,4,0
4639,4,0
4640,4,0
4641,4,0
4642,4,0
4643,4,0
4644,4,0
4645,4,0
4646,4,0
4647,4,0
4648,4,0
4649,4,0
4650,4,0
4651,4,0
4652,4,0
4653,4,0
4654,4,0
4655,4,0
4656,4,0
4657,4,0
4658,4,0
4659,4,0
4660,4,0
4661,4,0
4662,4,0
4663,4,0
4664,4,0
4665,4,0
4666,4,0
4667,4,0
4668,4,0
4669,4,0
4670,4,0
4671,4,0
4672,0,3
4673,0,3
4674,0,3
4675,0,3
4676,0,3
4677,0,3
4678,0,3
4679,0,3
4680,0,3
4681,0,3
4682,0,3
4683,0,3
4684,0,3
4685,0,3
4686,0,3
4687,0,3
4688,0,3
4689,0,3
4690,0,3
4691,0,3
4692,0,3
4693,0,3
4694,0,3
4695,0,3
4696,0,3
4697,0,3
4698,0,3
4699,0,3
4700,0,3
4701,0,3
4702,0,3
4703,0,3
4704,0,3
4705,0,3
4706,0,3
4707,0,3
4708,0,3
4709,0,3
4710,0,3
4711,0,3
4712,0,3
4713,0,3
4714,0,3
4715,0,3
4716,0,3
4717,0,3
4718,0,3
4719,0,3
4720,0,3
4721,0,3
4722,0,3
4723,0,3
4724,0,3
4725,0,3
4726,0,3
4727,0,3
4728,0,3
4729,0,3
4730,0,3
4731,0,3
4732,0,3
4733,0,3
4734,0,3
4735,0,3
4736,0,3
4737,4,0
4738,4,0
4739,4,0
4740,4,0
4741,5,0
4742,5,5
4743,5,5
4744,6,5
4745,6,5
4746,6,5
4747,6,5
4748,1,4
4749,1,4
4750,10,4
4751,10,6
4752,9,6
4753,9,6
4754,9,6
4755,9,6
4756,2,6
4757,2,1
4758,2,1
4759,2,1
4760,7,1
4761,7,1
4762,7,1
4763,7,1
4764,7,1
4765,7,3
4766,0,3
4767,0,3
4768,0,3
4769,0,3
4770,0,3
4771,0,3
4772,0,3
4773,0,3
4774,0,3
4775,0,3
4776,0,3
4777,0,3
4778,0,3
4779,0,3
4780,0,3
4781,0,3
4782,0,3
4783,0,3
4784,0,3
4785,0,3
4786,0,3
4787,0,3
4788,0,3
4789,0,3
4790,0,3
4791,0,3
4792,0,3
4793,0,3
4794,0,3
4795,0,3
4796,0,3
4797,0,3
4798,0,3
4799,0,3
4800,0,3
4801,0,3
4802,0,3
4803,0,3
4804,4,3
4805,4,0
4806,4,0
4807,4,0
4808,4,0
4809,4,0
4810,4,0
4811,4,0
4812,4,0
4813,4,0
4814,4,0
4815,4,0
4816,4,0
4817,4,0
4818,4,0
4819,4,0
4820,4,0
4821,4,0
4822,4,0
4823,4,0
4824,4,0
4825,4,0
4826,4,0
4827,4,0
4828,4,0
4829,4,0
4830,4,0
4831,4,0
4832,4,0
4833,4,0
4834,4,0
4835,4,0
4836,4,0
4837,4,0
4838,4,0
4839,4,0
4840,4,0
4841,4,0
4842,4,0
4843,4,0
4844,4,0
4845,4,0
4846,4,0
4847,4,0
4848,4,0
4849,4,0
4850,4,0
4851,0,3
4852,0,3
4853,0,3
4854,0,3
4855,0,3
4856,0,3
4857,0,3
4858,0,3
4859,0,3
4860,0,3
4861,0,3
4862,0,3
4863,0,3
4864,0,3
4865,0,3
4866,0,3
4867,0,3
4868,0,3
4869,0,3
4870,0,3
4871,0,3
4872,0,3
4873,0,3
4874,0,3
4875,0,3
4876,0,3
4877,0,3
4878,0,3
4879,0,3
4880,0,3
4881,0,3
4882,0,3
4883,0,3
4884,0,3
4885,0,3
4886,0,3
4887,0,3
4888,0,3
4889,0,3
4890,0,3
4891,0,3
4892,0,3
4893,0,3
4894,0,3
4895,0,3
4896,0,3
4897,0,3
4898,0,3
4899,0,3
4900,0,3
4901,0,3
4902,0,3
4903,0,3
4904,0,3
4905,0,3
4906,0,3
4907,0,3
4908,0,3
4909,0,3
4910,0,3
4911,0,3
4912,4,0
4913,4,0
4914,4,0
4915,4,0
4916,8,0
4917,8,2
4918,8,2
4919,8,2
4920,8,2
4921,3,2
4922,3,2
4923,3,2
4924,3,5
4925,3,5
4926,6,5
4927,6,5
4928,1,4
4929,1,4
4930,10,4
4931,10,6
4932,9,6
4933,9,6
4934,9,6
4935,9,6
4936,9,6
4937,2,6
4938,2,6
4939,2,1
4940,2,1
4941,7,1
4942,7,1
4943,7,1
4944,7,1
4945,7,1
4946,7,3
4947,0,3
4948,0,3
4949,0,3
4950,0,3
4951,0,3
4952,0,3
4953,0,3
4954,0,3
4955,0,3
4956,0,3
4957,0,3
4958,0,3
4959,0,3
4960,0,3
4961,0,3
4962,0,3
4963,0,3
4964,0,3
4965,0,3
4966,0,3
4967,0,3
4968,0,3
4969,0,3
4970,0,3
4971,0,3
4972,0,3
4973,0,3
4974,0,3
4975,0,3
4976,0,3
4977,0,3
4978,0,3
4979,0,3
4980,0,3
4981,0,3
4982,0,3
4983,4,3
4984,4,0
4985,4,0
4986,4,0
4987,4,0
4988,4,0
4989,4,0
4990,4,0
4991,4,0
4992,4,0
4993,4,0
4994,4,0
4995,4,0
4996,4,0
4997,4,0
4998,4,0
4999,4,0
